DATAFLOW,LAST UPDATE,freq,indic_bt,nace_r2,s_adj,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2018-12,107.2,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2019-01,112.1,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2019-02,111.8,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2019-03,110.7,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2019-04,117.0,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2019-05,112.6,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2019-06,116.7,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2019-07,109.1,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2019-08,116.8,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2019-09,115.5,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2019-10,111.9,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2019-11,115.2,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2019-12,118.3,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2020-01,112.4,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2020-02,114.2,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2020-03,107.5,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2020-04,94.9,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2020-05,107.3,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2020-06,103.8,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2020-07,109.3,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2020-08,109.4,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2020-09,110.7,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2020-10,117.5,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2020-11,115.9,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2020-12,113.8,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2021-01,120.3,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2021-02,118.3,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2021-03,122.9,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2021-04,128.5,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2021-05,128.4,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2021-06,139.6,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2021-07,133.1,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2021-08,129.9,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2021-09,130.3,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2021-10,132.4,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2021-11,125.6,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2021-12,128.2,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2022-01,129.1,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2022-02,128.2,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2022-03,127.9,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2022-04,126.2,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2022-05,127.0,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2022-06,124.1,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2022-07,126.2,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,1991-01,78.9,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,1991-02,78.0,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,1991-03,77.3,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,1991-04,76.6,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,1991-05,75.9,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,1991-06,78.6,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,1991-07,76.2,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,1991-08,75.4,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,1991-09,75.1,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,1991-10,76.2,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,1991-11,77.1,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,1991-12,77.0,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,1992-01,78.2,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,1992-02,79.0,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,1992-03,77.1,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,1992-04,77.0,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,1992-05,76.2,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,1992-06,75.3,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,1992-07,73.8,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,1992-08,74.5,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,1992-09,73.7,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,1992-10,73.6,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,1992-11,72.5,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,1992-12,71.1,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,1993-01,71.0,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,1993-02,69.9,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,1993-03,69.8,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,1993-04,69.2,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,1993-05,69.0,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,1993-06,68.7,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,1993-07,67.3,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,1993-08,70.1,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,1993-09,69.8,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,1993-10,69.8,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,1993-11,69.5,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,1993-12,70.1,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,1994-01,69.6,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,1994-02,70.8,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,1994-03,70.3,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,1994-04,71.3,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,1994-05,71.0,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,1994-06,71.2,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,1994-07,71.0,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,1994-08,71.0,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,1994-09,72.0,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,1994-10,73.4,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,1994-11,73.2,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,1994-12,73.4,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,1995-01,72.0,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,1995-02,73.0,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,1995-03,72.5,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,1995-04,72.9,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,1995-05,73.3,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,1995-06,72.6,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,1995-07,72.3,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,1995-08,71.6,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,1995-09,72.9,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,1995-10,71.0,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,1995-11,71.6,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,1995-12,71.9,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,1996-01,71.8,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,1996-02,71.8,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,1996-03,72.0,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,1996-04,71.5,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,1996-05,72.4,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,1996-06,72.3,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,1996-07,71.6,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,1996-08,72.9,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,1996-09,73.2,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,1996-10,72.3,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,1996-11,73.2,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,1996-12,73.3,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,1997-01,72.8,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,1997-02,73.2,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,1997-03,74.0,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,1997-04,73.7,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,1997-05,73.2,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,1997-06,75.2,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,1997-07,76.0,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,1997-08,73.8,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,1997-09,74.4,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,1997-10,75.5,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,1997-11,75.8,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,1997-12,76.5,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,1998-01,77.1,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,1998-02,77.0,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,1998-03,77.9,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,1998-04,77.5,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,1998-05,77.8,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,1998-06,77.1,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,1998-07,78.9,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,1998-08,77.5,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,1998-09,76.7,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,1998-10,77.1,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,1998-11,76.1,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,1998-12,76.3,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,1999-01,77.6,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,1999-02,76.2,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,1999-03,76.7,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,1999-04,77.4,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,1999-05,77.7,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,1999-06,77.6,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,1999-07,78.2,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,1999-08,78.9,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,1999-09,78.5,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,1999-10,79.4,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,1999-11,79.5,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,1999-12,79.6,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,2000-01,79.0,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,2000-02,80.7,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,2000-03,80.6,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,2000-04,81.8,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,2000-05,83.6,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,2000-06,81.3,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,2000-07,83.3,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,2000-08,83.8,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,2000-09,83.9,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,2000-10,83.6,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,2000-11,84.0,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,2000-12,84.4,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,2001-01,84.1,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,2001-02,85.0,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,2001-03,83.9,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,2001-04,82.9,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,2001-05,83.6,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,2001-06,83.6,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,2001-07,81.5,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,2001-08,83.7,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,2001-09,82.5,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,2001-10,81.0,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,2001-11,80.2,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,2001-12,81.0,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,2002-01,80.9,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,2002-02,81.0,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,2002-03,81.5,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,2002-04,81.8,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,2002-05,81.1,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,2002-06,82.7,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,2002-07,81.5,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,2002-08,83.2,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,2002-09,82.4,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,2002-10,81.7,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,2002-11,82.9,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,2002-12,81.5,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,2003-01,82.3,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,2003-02,82.5,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,2003-03,82.5,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,2003-04,82.2,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,2003-05,81.7,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,2003-06,81.2,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,2003-07,82.8,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,2003-08,81.1,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,2003-09,80.7,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,2003-10,82.9,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,2003-11,83.5,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,2003-12,83.9,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,2004-01,84.0,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,2004-02,84.2,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,2004-03,83.5,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,2004-04,84.7,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,2004-05,85.5,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,2004-06,84.8,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,2004-07,85.9,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,2004-08,85.0,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,2004-09,84.8,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,2004-10,85.9,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,2004-11,84.5,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,2004-12,84.5,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,2005-01,86.4,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,2005-02,85.5,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,2005-03,86.3,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,2005-04,87.0,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,2005-05,86.0,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,2005-06,87.7,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,2005-07,88.9,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,2005-08,86.5,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,2005-09,88.6,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,2005-10,90.2,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,2005-11,89.4,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,2005-12,89.4,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,2006-01,90.3,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,2006-02,90.5,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,2006-03,89.7,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,DE,2006-04,91.5,
